,
60,6.2
61,6.2
62,6.2
63,6.2
64,6.2
65,6.2
66,6.2
67,6.2
68,6.2
69,6.2
70,19.3
71,19.3
72,19.3
73,19.3
74,19.3
75,19.3
76,19.3
77,19.3
78,19.3
79,19.3
80,28.9
81,28.9
82,28.9
83,28.9
84,28.9
85,28.9
86,28.9
87,28.9
88,28.9
89,28.9
90,36.3
91,36.3
92,36.3
93,36.3
94,36.3
95,36.3
96,36.3
97,36.3
98,36.3
99,36.3
100,
101,
